id,host_id,latitude,longitude,neighbourhood_cleansed,property_type,room_type,price,accommodates,bedrooms,amenities,bathrooms,beds,review_scores_rating,accommodates_per_bedroom,accommodates_per_bed,price_per_accommodate,number_of_reviews,availability_30,availability_60,availability_90,availability_365
23899829,8321212,52.3766,4.90207,Centrum-West,Private room in rental unit,Private room,203,2,1.0,"[""Dishes and silverware"", ""Shower gel"", ""Coffee"", ""Portable fans"", ""Dedicated workspace"", ""Coffee maker"", ""Exterior security cameras on property"", ""Carbon monoxide alarm"", ""Bio body soap"", ""First aid kit"", ""Hot water"", ""Waterfront"", ""Smoke alarm"", ""Bio conditioner"", ""Iron"", ""TV with Netflix"", ""Cleaning products"", ""Clothing storage: closet"", ""Mini fridge"", ""Free dryer \u2013 In building"", ""Refrigerator"", ""Canal view"", ""Wine glasses"", ""Extra pillows and blankets"", ""Free washer \u2013 In building"", ""Portable air conditioning"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Keypad"", ""Self check-in"", ""Wifi"", ""Cleaning available during stay"", ""Hot water kettle"", ""Hangers"", ""Essentials"", ""Heating"", ""Long term stays allowed"", ""Freezer"", ""Laundromat nearby"", ""Room-darkening shades"", ""Shampoo"", ""Fire extinguisher"", ""Private entrance"", ""Paid parking garage off premises"", ""Bed linens""]",1.0,1.0,4.97,2.0,2.0,101.5,219,7,17,42,128
33937030,13764503,52.37517,4.90685,Centrum-Oost,Houseboat,Entire home/apt,499,4,2.0,"[""Dishes and silverware"", ""Bidet"", ""Shower gel"", ""Coffee"", ""Kitchenette"", ""Body soap"", ""Dedicated workspace"", ""Babysitter recommendations"", ""Private patio or balcony"", ""Coffee maker"", ""Paid parking off premises"", ""Pets allowed"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Hot water"", ""Waterfront"", ""Smoke alarm"", ""Iron"", ""Cleaning products"", ""Mini fridge"", ""Free dryer \u2013 In building"", ""Building staff"", ""Clothing storage"", ""Refrigerator"", ""Central air conditioning"", ""Extra pillows and blankets"", ""Free washer \u2013 In building"", ""Hair dryer"", ""Self check-in"", ""Wifi"", ""Cleaning available during stay"", ""Hot water kettle"", ""Hangers"", ""Dining table"", ""Essentials"", ""Backyard"", ""Heating"", ""Long term stays allowed"", ""Laundromat nearby"", ""First aid kit"", ""Shampoo"", ""Private entrance"", ""Bed linens""]",2.0,2.0,4.85,2.0,2.0,124.75,52,23,48,78,353
1140706943586753094,23839335,52.381687,4.8727838,Westerpark,Entire home,Entire home/apt,342,3,2.0,"[""Crib - available upon request"", ""Standalone high chair - available upon request"", ""Dishes and silverware"", ""Coffee"", ""Body soap"", ""Central heating"", ""Private backyard \u2013 Fully fenced"", ""Private patio or balcony"", ""Carbon monoxide alarm"", ""Hot water"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Smoke alarm"", ""Lockbox"", ""Mini fridge"", ""Wine glasses"", ""Single level home"", ""Baby monitor - available upon request"", ""Coffee maker: Nespresso"", ""Paid street parking off premises"", ""Hair dryer"", ""Self check-in"", ""Conditioner"", ""Hot water kettle"", ""Hangers"", ""Dining table"", ""Outdoor playground"", ""Laundromat nearby"", ""Shampoo"", ""Bed linens""]",1.0,2.0,4.88,1.5,1.5,114.0,8,0,14,44,135
1063743133961589373,101175570,52.3751,4.87325,Westerpark,Entire rental unit,Entire home/apt,225,2,1.0,"[""Housekeeping available 3 hours a day, every day - available at extra cost"", ""Dishes and silverware"", ""Toaster"", ""Coffee"", ""Barbecue utensils"", ""Body soap"", ""Central heating"", ""Washer"", ""Portable fans"", ""Paid parking off premises"", ""Patio or balcony"", ""Cooking basics"", ""BBQ grill"", ""Hot water"", ""Smoke alarm"", ""Iron"", ""Drying rack for clothing"", ""Blender"", ""Clothing storage: closet"", ""Microwave"", ""Refrigerator"", ""Coffee maker: espresso machine"", ""Wine glasses"", ""Trash compactor"", ""Bathtub"", ""Oven"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Dishwasher"", ""Hot water kettle"", ""Air conditioning"", ""Hangers"", ""Dining table"", ""Books and reading material"", ""TV"", ""Board games"", ""Outdoor dining area"", ""Freezer"", ""Laundromat nearby"", ""Room-darkening shades"", ""Fire extinguisher"", ""Kitchen"", ""Bed linens""]",1.0,0.0,5.0,2.0,inf,112.5,0,2,2,2,249
914951360892405068,32283166,52.37342659999999,4.8581644,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,430,4,2.0,"[""Dishes and silverware"", ""Shower gel"", ""Coffee"", ""Free washer \u2013 In unit"", ""Body soap"", ""Central heating"", ""Private backyard \u2013 Fully fenced"", ""Portable fans"", ""Dedicated workspace"", ""Private patio or balcony"", ""Outdoor furniture"", ""Cooking basics"", ""Hot water"", ""Stainless steel gas stove"", ""Smoke alarm"", ""Iron"", ""Drying rack for clothing"", ""Cleaning products"", ""Microwave"", ""Refrigerator"", ""Wine glasses"", ""Single level home"", ""Extra pillows and blankets"", ""Coffee maker: Nespresso"", ""Host greets you"", ""Paid street parking off premises"", ""Oven"", ""Luggage dropoff allowed"", ""Free dryer \u2013 In unit"", ""Conditioner"", ""Wifi"", ""Cleaning available during stay"", ""Dishwasher"", ""Hot water kettle"", ""Hangers"", ""Dining table"", ""Essentials"", ""Clothing storage: closet and dresser"", ""TV"", ""Long term stays allowed"", ""Outdoor dining area"", ""Laundromat nearby"", ""Shampoo"", ""Private entrance"", ""Kitchen"", ""Bed linens"", ""Baking sheet""]",2.0,2.0,5.0,2.0,2.0,107.5,8,4,4,4,19
5401988,8697755,52.35471,4.91468,Oud-Oost,Entire rental unit,Entire home/apt,160,2,1.0,"[""Dishes and silverware"", ""Washer"", ""Coffee maker"", ""Cooking basics"", ""Carbon monoxide alarm"", ""TV with standard cable"", ""Hot water"", ""Smoke alarm"", ""Iron"", ""Cleaning products"", ""Microwave"", ""Clothing storage"", ""Refrigerator"", ""Hair dryer"", ""Wifi"", ""Hangers"", ""Essentials"", ""Heating"", ""First aid kit"", ""Shampoo"", ""Kitchen"", ""Bed linens""]",1.5,1.0,4.65,2.0,2.0,80.0,37,4,27,57,322
1206207233431895426,128686183,52.36053316212493,4.825264178216457,Slotervaart,Entire home,Entire home/apt,360,4,3.0,"[""Dishes and silverware"", ""Toaster"", ""Coffee"", ""Barbecue utensils"", ""Central heating"", ""Washer"", ""Dedicated workspace"", ""Coffee maker: drip coffee maker"", ""Bosch  refrigerator"", ""Piano"", ""Cooking basics"", ""BBQ grill"", ""Smoke alarm"", ""Iron"", ""Blender"", ""Microwave"", ""Clothing storage"", ""Wine glasses"", ""Extra pillows and blankets"", ""Oven"", ""Keypad"", ""Self check-in"", ""Wifi"", ""Other electric stove"", ""Dishwasher"", ""Hot water kettle"", ""Hangers"", ""Dining table"", ""Room-darkening shades"", ""TV"", ""Outdoor dining area"", ""Freezer"", ""First aid kit"", ""Kitchen"", ""Bed linens""]",1.5,3.0,4.886,1.3333333333333333,1.3333333333333333,90.0,0,11,26,38,273
1153537591131298918,219618697,52.3886664,4.888515,Westerpark,Entire serviced apartment,Entire home/apt,234,4,1.0,"[""Crib - available upon request"", ""Dishes and silverware"", ""Shower gel"", ""Coffee"", ""Body soap"", ""Coffee maker"", ""Exterior security cameras on property"", ""Paid parking off premises"", ""Cooking basics"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Hot water"", ""Waterfront"", ""Smoke alarm"", ""Stove"", ""Iron"", ""Cleaning products"", ""Microwave"", ""Refrigerator"", ""Wine glasses"", ""Safe"", ""Luggage dropoff allowed"", ""Washer \u2013\u00a0In building"", ""Hair dryer"", ""Elevator"", ""42 inch HDTV"", ""Keypad"", ""Self check-in"", ""Conditioner"", ""Wifi"", ""Dishwasher"", ""Hot water kettle"", ""Clothing storage: wardrobe"", ""Hangers"", ""Dining table"", ""Essentials"", ""Heating"", ""Long term stays allowed"", ""Freezer"", ""Shampoo"", ""Dryer \u2013 In building"", ""Kitchen"", ""Bed linens""]",1.0,2.0,4.62,4.0,2.0,58.5,13,15,29,56,165
924461782243311674,12738780,52.37772,4.84354,Bos en Lommer,Entire rental unit,Entire home/apt,220,2,1.0,"[""Dishes and silverware"", ""Shower gel"", ""Coffee maker"", ""Paid parking off premises"", ""Cooking basics"", ""Hot water"", ""Smoke alarm"", ""Stove"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Microwave"", ""Refrigerator"", ""Host greets you"", ""Oven"", ""Elevator"", ""Wifi"", ""Hangers"", ""Essentials"", ""City skyline view"", ""Heating"", ""Shampoo"", ""Private entrance"", ""Kitchen"", ""Bed linens""]",1.0,1.0,5.0,2.0,2.0,110.0,7,25,55,85,104
37576592,12076328,52.36343,4.88538,Centrum-Oost,Entire serviced apartment,Entire home/apt,346,4,1.0,"[""Dishes and silverware"", ""Shower gel"", ""Babysitter recommendations"", ""Kitchen"", ""Coffee maker"", ""Paid parking off premises"", ""Cooking basics"", ""Carbon monoxide alarm"", ""First aid kit"", ""Hot water"", ""Smoke alarm"", ""Stove"", ""Iron"", ""Ethernet connection"", ""Microwave"", ""Refrigerator"", ""Shampoo"", ""Extra pillows and blankets"", ""Host greets you"", ""Safe"", ""Hair dryer"", ""Children\u2019s books and toys"", ""Wifi"", ""Dishwasher"", ""Hangers"", ""Essentials"", ""Heating"", ""Children\u2019s dinnerware"", ""Pack \u2019n play/Travel crib"", ""Board games"", ""Room-darkening shades"", ""HDTV with Netflix"", ""Fire extinguisher"", ""Private entrance"", ""High chair"", ""Bed linens""]",1.0,4.0,4.98,4.0,1.0,86.5,101,8,20,44,54
1023972235366442978,74646936,52.37305656472775,4.897525906562805,Centrum-West,Entire loft,Entire home/apt,255,2,1.0,"[""Dishes and silverware"", ""Toaster"", ""Shower gel"", ""Coffee"", ""Body soap"", ""Central heating"", ""Washer"", ""Patio or balcony"", ""Cooking basics"", ""Carbon monoxide alarm"", ""First aid kit"", ""Hot water"", ""Waterfront"", ""Smoke alarm"", ""Lockbox"", ""Iron"", ""Drying rack for clothing"", ""Cleaning products"", ""Blender"", ""Clothing storage: closet"", ""Microwave"", ""Refrigerator"", ""Coffee maker: espresso machine"", ""Wine glasses"", ""Single level home"", ""Extra pillows and blankets"", ""Paid street parking off premises"", ""Oven"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Self check-in"", ""Conditioner"", ""Wifi"", ""Hot water kettle"", ""Hangers"", ""Dining table"", ""Essentials"", ""TV"", ""Long term stays allowed"", ""Freezer"", ""Room-darkening shades"", ""Shampoo"", ""Fire extinguisher"", ""Private entrance"", ""Kitchen"", ""Bed linens""]",1.0,1.0,5.0,2.0,2.0,127.5,15,11,37,67,157
3604547,3694185,52.37479,4.87261,Westerpark,Entire rental unit,Entire home/apt,295,2,1.0,"[""Dishes and silverware"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Private patio or balcony"", ""Coffee maker"", ""Outdoor furniture"", ""Cooking basics"", ""BBQ grill"", ""Hot water"", ""Pocket wifi"", ""Smoke alarm"", ""Stove"", ""Iron"", ""TV with Netflix"", ""Microwave"", ""Refrigerator"", ""Extra pillows and blankets"", ""Beach essentials"", ""Host greets you"", ""Oven"", ""Hair dryer"", ""Outdoor kitchen"", ""Dishwasher"", ""Fast wifi \u2013 344 Mbps"", ""Hangers"", ""Essentials"", ""City skyline view"", ""Heating"", ""Outdoor dining area"", ""First aid kit"", ""Shampoo"", ""Kitchen"", ""Bed linens""]",1.5,1.0,4.92,2.0,2.0,147.5,38,3,3,3,3
1157234550103521929,289104253,52.3688442,4.9463551,Oostelijk Havengebied - Indische Buurt,Entire serviced apartment,Entire home/apt,238,4,1.0,"[""Crib - available upon request"", ""High chair - available upon request"", ""Dishes and silverware"", ""Paid parking on premises"", ""Shower gel"", ""Coffee"", ""Free washer \u2013 In unit"", ""Body soap"", ""Dedicated workspace"", ""Coffee maker"", ""Exterior security cameras on property"", ""Paid parking off premises"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Hot water"", ""Smoke alarm"", ""Stove"", ""Iron"", ""Cleaning products"", ""Clothing storage: closet"", ""43 inch HDTV"", ""Microwave"", ""Refrigerator"", ""Wine glasses"", ""Safe"", ""Luggage dropoff allowed"", ""Free dryer \u2013 In unit"", ""Hair dryer"", ""Elevator"", ""Keypad"", ""Self check-in"", ""Conditioner"", ""Wifi"", ""Dishwasher"", ""Hot water kettle"", ""Air conditioning"", ""Hangers"", ""Dining table"", ""Essentials"", ""Heating"", ""Long term stays allowed"", ""Freezer"", ""Shampoo"", ""Fire extinguisher"", ""Kitchen"", ""Bed linens""]",1.0,2.0,5.0,4.0,2.0,59.5,9,18,45,45,45
18100319,79450360,52.35966,4.8924,Centrum-Oost,Entire place,Entire home/apt,445,4,1.0,"[""Dishes and silverware"", ""Toaster"", ""Shower gel"", ""Coffee"", ""Dedicated workspace"", ""Babysitter recommendations"", ""Kitchen"", ""Coffee maker"", ""Outdoor furniture"", ""Paid parking off premises"", ""Cooking basics"", ""Pets allowed"", ""Carbon monoxide alarm"", ""First aid kit"", ""Changing table"", ""Hot water"", ""Pocket wifi"", ""Smoke alarm"", ""Lockbox"", ""Iron"", ""Cleaning products"", ""Marshall sound system with Bluetooth and aux"", ""Blender"", ""Refrigerator"", ""Crib"", ""Extra pillows and blankets"", ""Sien body soap"", ""Host greets you"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Children\u2019s books and toys"", ""Self check-in"", ""41 inch HDTV with Netflix, Apple TV"", ""Dishwasher"", ""Hot water kettle"", ""Clothing storage: wardrobe"", ""Hangers"", ""Dining table"", ""Essentials"", ""Outdoor playground"", ""Heating"", ""Children\u2019s dinnerware"", ""Pack \u2019n play/Travel crib"", ""Board games"", ""Courtyard view"", ""Long term stays allowed"", ""Freezer"", ""Laundromat nearby"", ""Room-darkening shades"", ""Shampoo"", ""Fire extinguisher"", ""Private entrance"", ""High chair"", ""Bed linens"", ""Fast wifi \u2013 106 Mbps""]",1.5,3.0,4.89,4.0,1.3333333333333333,111.25,71,7,22,44,288
1127203914458932873,570504583,52.36013635667645,4.892420992255211,Centrum-Oost,Entire rental unit,Entire home/apt,300,2,1.0,"[""Dishes and silverware"", ""Coffee"", ""Free washer \u2013 In unit"", ""Body soap"", ""Portable fans"", ""Dedicated workspace"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Hot water"", ""Waterfront"", ""Smoke alarm"", ""Stove"", ""Iron"", ""Microwave"", ""Clothing storage"", ""Canal view"", ""Wine glasses"", ""Host greets you"", ""Wifi"", ""Dishwasher"", ""Hot water kettle"", ""Dining table"", ""Heating"", ""Laundromat nearby"", ""First aid kit"", ""50 inch HDTV with Netflix, standard cable"", ""Fire extinguisher"", ""Kitchen"", ""Bed linens""]",1.0,1.0,4.914,2.0,2.0,150.0,0,21,51,81,261
1203509170931766786,18933392,52.37824,4.88594,Centrum-West,Private room in bed and breakfast,Private room,198,2,1.0,"[""Smoke alarm"", ""First aid kit"", ""TV"", ""Exterior security cameras on property"", ""Carbon monoxide alarm"", ""Wifi""]",1.0,1.0,4.736,2.0,2.0,99.0,0,8,31,61,88
19282734,1318983,52.37101,4.89825,Centrum-West,Entire loft,Entire home/apt,271,2,1.0,"[""Dishes and silverware"", ""Toaster"", ""Smoking allowed"", ""Body soap"", ""Central heating"", ""TV with standard cable"", ""Hot water"", ""Smoke alarm"", ""Iron"", ""Refrigerator"", ""Wine glasses"", ""Coffee maker: Nespresso"", ""Host greets you"", ""Paid street parking off premises"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Wifi"", ""Hot water kettle"", ""Hangers"", ""Essentials"", ""Long term stays allowed"", ""Laundromat nearby"", ""Room-darkening shades"", ""Shampoo"", ""Fire extinguisher"", ""Bed linens""]",1.0,1.0,4.74,2.0,2.0,135.5,34,16,42,46,49
1394668,7538251,52.37154,4.852,De Baarsjes - Oud-West,Private room in condo,Private room,125,2,1.0,"[""Dishes and silverware"", ""Toaster"", ""Shower gel"", ""Free washer \u2013 In unit"", ""Body soap"", ""Portable fans"", ""Dedicated workspace"", ""Coffee maker: drip coffee maker"", ""Paid parking off premises"", ""Carbon monoxide alarm"", ""First aid kit"", ""Hot water"", ""Pocket wifi"", ""Smoke alarm"", ""Iron"", ""Cleaning products"", ""Ethernet connection"", ""Wine glasses"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Single level home"", ""Host greets you"", ""You may store small things in the owner's fridge. refrigerator"", ""Portable heater"", ""Luggage dropoff allowed"", ""Free dryer \u2013 In unit"", ""Hair dryer"", ""Elevator"", ""Conditioner"", ""Wifi"", ""Dishwasher"", ""Hot water kettle"", ""Clothing storage: wardrobe"", ""Hangers"", ""Dining table"", ""Essentials"", ""Breakfast"", ""Freezer"", ""Room-darkening shades"", ""Shampoo"", ""Fire extinguisher"", ""Bed linens""]",1.5,2.0,4.9,2.0,1.0,62.5,239,5,11,11,11
1468473,4355186,52.37563,4.85014,Bos en Lommer,Entire rental unit,Entire home/apt,164,2,1.0,"[""Dishes and silverware"", ""Paid parking on premises"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Private patio or balcony"", ""Coffee maker"", ""Paid parking off premises"", ""Cooking basics"", ""Carbon monoxide alarm"", ""TV with standard cable"", ""Hot water"", ""Smoke alarm"", ""Lockbox"", ""Iron"", ""Microwave"", ""Refrigerator"", ""Host greets you"", ""Fast wifi \u2013 52 Mbps"", ""Oven"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Self check-in"", ""Dishwasher"", ""Essentials"", ""City skyline view"", ""Heating"", ""Shampoo"", ""Fire extinguisher"", ""Kitchen"", ""Gas stove""]",1.0,1.0,4.57,2.0,2.0,82.0,139,1,1,1,248
906446,488009,52.33229,4.87431,Buitenveldert - Zuidas,Private room in rental unit,Private room,99,2,1.0,"[""Dishes and silverware"", ""Toaster"", ""Paid parking on premises"", ""Shower gel"", ""Coffee"", ""Body soap"", ""Carbon monoxide alarm"", ""Hot water"", ""Smoke alarm"", ""Iron"", ""Microwave"", ""Refrigerator"", ""Wine glasses"", ""Trash compactor"", ""Lock on bedroom door"", ""Host greets you"", ""Hair dryer"", ""Conditioner"", ""Wifi"", ""Hot water kettle"", ""Hangers"", ""Breakfast"", ""Essentials"", ""Heating"", ""TV"", ""Room-darkening shades"", ""Shampoo"", ""Private entrance"", ""Bed linens""]",1.0,1.0,4.42,2.0,2.0,49.5,415,21,48,78,353
1139889737070727020,100849533,52.37828725865324,4.881582908691165,Centrum-West,Entire rental unit,Entire home/apt,450,4,1.0,"[""Dishes and silverware"", ""Coffee maker: Nespresso"", ""Paid parking on premises"", ""Dining table"", ""Essentials"", ""Washer"", ""First aid kit"", ""Pets allowed"", ""Long term stays allowed"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Wifi"", ""Fire extinguisher"", ""Kitchen"", ""Bed linens"", ""Dishwasher""]",1.0,0.0,4.67,4.0,inf,112.5,3,17,47,77,167
27743041,19152500,52.42244609999999,4.902074199999999,Noord-West,Entire guest suite,Entire home/apt,230,4,2.0,"[""Dishes and silverware"", ""Shower gel"", ""Body soap"", ""Washer"", ""Portable fans"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Hot water"", ""Smoke alarm"", ""Lockbox"", ""Iron"", ""Cleaning products"", ""Clothing storage: closet"", ""Microwave"", ""Refrigerator"", ""Oven"", ""Luggage dropoff allowed"", ""Free dryer \u2013 In unit"", ""Hair dryer"", ""Self check-in"", ""Wifi"", ""Dishwasher"", ""Hot water kettle"", ""Dining table"", ""Essentials"", ""Room-darkening shades"", ""Free street parking"", ""Heating"", ""Long term stays allowed"", ""Freezer"", ""First aid kit"", ""Shampoo"", ""Private entrance"", ""Kitchen"", ""Bed linens""]",2.0,2.0,4.45,2.0,2.0,57.5,20,17,44,74,165
10400021,10844398,52.35686,4.90829,Oud-Oost,Entire condo,Entire home/apt,260,2,1.0,"[""Dishes and silverware"", ""Washer"", ""Dedicated workspace"", ""Coffee maker"", ""Paid parking off premises"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Hot water"", ""Smoke alarm"", ""Stove"", ""Iron"", ""Refrigerator"", ""Host greets you"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Dishwasher"", ""Hangers"", ""Essentials"", ""Heating"", ""TV"", ""Long term stays allowed"", ""Fire extinguisher"", ""Kitchen""]",1.0,1.0,4.83,2.0,2.0,130.0,41,4,19,49,60
